source,target,relation,source_name,target_name,stock_code,source_layer,source_industry,source_direction,remark,data_source
product_rd_ai_industry,company_300222_sz,related_company,AI产品研发,科大智能,300222.SZ,应用层,AI+工业,智能制造/检测/设计,智能制造,AI细分行业相关标的（A股）.xlsx
advanced_manufacturing_ai_industry,company_300222_sz,related_company,先进制造AI,科大智能,300222.SZ,应用层,AI+工业,智能制造/检测/设计,智能制造,AI细分行业相关标的（A股）.xlsx
product_rd_ai_industry,company_300508_sz,related_company,AI产品研发,维宏股份,300508.SZ,应用层,AI+工业,智能制造/检测/设计,运动控制系统,AI细分行业相关标的（A股）.xlsx
advanced_manufacturing_ai_industry,company_300508_sz,related_company,先进制造AI,维宏股份,300508.SZ,应用层,AI+工业,智能制造/检测/设计,运动控制系统,AI细分行业相关标的（A股）.xlsx
product_rd_ai_industry,company_603859_sh,related_company,AI产品研发,能科科技,603859.SH,应用层,AI+工业,智能制造/检测/设计,工业软件,AI细分行业相关标的（A股）.xlsx
advanced_manufacturing_ai_industry,company_603859_sh,related_company,先进制造AI,能科科技,603859.SH,应用层,AI+工业,智能制造/检测/设计,工业软件,AI细分行业相关标的（A股）.xlsx
product_rd_ai_industry,company_300687_sz,related_company,AI产品研发,赛意信息,300687.SZ,应用层,AI+工业,智能制造/检测/设计,智能制造软件,AI细分行业相关标的（A股）.xlsx
advanced_manufacturing_ai_industry,company_300687_sz,related_company,先进制造AI,赛意信息,300687.SZ,应用层,AI+工业,智能制造/检测/设计,智能制造软件,AI细分行业相关标的（A股）.xlsx
product_rd_ai_industry,company_300378_sz,related_company,AI产品研发,鼎捷软件,300378.SZ,应用层,AI+工业,智能制造/检测/设计,制造业ERP,AI细分行业相关标的（A股）.xlsx
advanced_manufacturing_ai_industry,company_300378_sz,related_company,先进制造AI,鼎捷软件,300378.SZ,应用层,AI+工业,智能制造/检测/设计,制造业ERP,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300059_sz,related_company,AI风险管理软件,东方财富,300059.SZ,应用层,AI+金融,投顾/风控/信息化,互联网券商+金融数据,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300059_sz,related_company,金融AI,东方财富,300059.SZ,应用层,AI+金融,投顾/风控/信息化,互联网券商+金融数据；振良调研：公司在互联网券商与金融信息服务场景中具备强流量入口，AI化升级空间明确。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
risk_management_ai_industry,company_301208_sz,related_company,AI风险管理软件,中亦科技,301208.SZ,应用层,AI+金融,投顾/风控/信息化,IT运维,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_301208_sz,related_company,金融AI,中亦科技,301208.SZ,应用层,AI+金融,投顾/风控/信息化,IT运维,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_002657_sz,related_company,AI风险管理软件,中科金财,002657.SZ,应用层,AI+金融,投顾/风控/信息化,金融科技,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_002657_sz,related_company,金融AI,中科金财,002657.SZ,应用层,AI+金融,投顾/风控/信息化,金融科技,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_002987_sz,related_company,AI风险管理软件,京北方,002987.SZ,应用层,AI+金融,投顾/风控/信息化,金融IT服务,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_002987_sz,related_company,金融AI,京北方,002987.SZ,应用层,AI+金融,投顾/风控/信息化,金融IT服务,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_688588_sh,related_company,AI风险管理软件,凌志软件,688588.SH,应用层,AI+金融,投顾/风控/信息化,金融外包,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_688588_sh,related_company,金融AI,凌志软件,688588.SH,应用层,AI+金融,投顾/风控/信息化,金融外包,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300033_sz,related_company,AI风险管理软件,同花顺,300033.SZ,应用层,AI+金融,投顾/风控/信息化,问财大模型产品化最深,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300033_sz,related_company,金融AI,同花顺,300033.SZ,应用层,AI+金融,投顾/风控/信息化,问财大模型产品化最深；振良调研：公司依托金融数据与用户流量优势推进AI投顾和智能问答，是金融AI应用头部公司之一。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
risk_management_ai_industry,company_601519_sh,related_company,AI风险管理软件,大智慧,601519.SH,应用层,AI+金融,投顾/风控/信息化,金融信息服务平台,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_601519_sh,related_company,金融AI,大智慧,601519.SH,应用层,AI+金融,投顾/风控/信息化,金融信息服务平台,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300872_sz,related_company,AI风险管理软件,天阳科技,300872.SZ,应用层,AI+金融,投顾/风控/信息化,金融IT,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300872_sz,related_company,金融AI,天阳科技,300872.SZ,应用层,AI+金融,投顾/风控/信息化,金融IT,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300674_sz,related_company,AI风险管理软件,宇信科技,300674.SZ,应用层,AI+金融,投顾/风控/信息化,银行IT,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300674_sz,related_company,金融AI,宇信科技,300674.SZ,应用层,AI+金融,投顾/风控/信息化,银行IT,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300380_sz,related_company,AI风险管理软件,安硕信息,300380.SZ,应用层,AI+金融,投顾/风控/信息化,银行信贷管理,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300380_sz,related_company,金融AI,安硕信息,300380.SZ,应用层,AI+金融,投顾/风控/信息化,银行信贷管理,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_002152_sz,related_company,AI风险管理软件,广电运通,002152.SZ,应用层,AI+金融,投顾/风控/信息化,金融设备+AI,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_002152_sz,related_company,金融AI,广电运通,002152.SZ,应用层,AI+金融,投顾/风控/信息化,金融设备+AI,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_600570_sh,related_company,AI风险管理软件,恒生电子,600570.SH,应用层,AI+金融,投顾/风控/信息化,金融IT系统绝对龙头；振良调研：公司在金融风控、合规和运营系统基础深厚，AI风险管理场景最具业务贴合度。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
financial_ai_industry,company_600570_sh,related_company,金融AI,恒生电子,600570.SH,应用层,AI+金融,投顾/风控/信息化,金融IT系统绝对龙头；振良调研：公司在金融机构软件系统中渗透率高，AI正嵌入投研、风控与运营等核心金融场景。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
risk_management_ai_industry,company_300803_sz,related_company,AI风险管理软件,指南针,300803.SZ,应用层,AI+金融,投顾/风控/信息化,金融信息服务,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300803_sz,related_company,金融AI,指南针,300803.SZ,应用层,AI+金融,投顾/风控/信息化,金融信息服务,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_688590_sh,related_company,AI风险管理软件,新致软件,688590.SH,应用层,AI+金融,投顾/风控/信息化,保险IT；振良调研：公司服务金融机构多年，AI正切入风控审核和运营管理等高频风险场景。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
financial_ai_industry,company_688590_sh,related_company,金融AI,新致软件,688590.SH,应用层,AI+金融,投顾/风控/信息化,保险IT,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300663_sz,related_company,AI风险管理软件,科蓝软件,300663.SZ,应用层,AI+金融,投顾/风控/信息化,银行互联网,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300663_sz,related_company,金融AI,科蓝软件,300663.SZ,应用层,AI+金融,投顾/风控/信息化,银行互联网,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_688318_sh,related_company,AI风险管理软件,财富趋势,688318.SH,应用层,AI+金融,投顾/风控/信息化,通达信软件,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_688318_sh,related_company,金融AI,财富趋势,688318.SH,应用层,AI+金融,投顾/风控/信息化,通达信软件,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300377_sz,related_company,AI风险管理软件,赢时胜,300377.SZ,应用层,AI+金融,投顾/风控/信息化,金融资产管理,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300377_sz,related_company,金融AI,赢时胜,300377.SZ,应用层,AI+金融,投顾/风控/信息化,金融资产管理,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_600446_sh,related_company,AI风险管理软件,金证股份,600446.SH,应用层,AI+金融,投顾/风控/信息化,金融IT,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_600446_sh,related_company,金融AI,金证股份,600446.SH,应用层,AI+金融,投顾/风控/信息化,金融IT,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300085_sz,related_company,AI风险管理软件,银之杰,300085.SZ,应用层,AI+金融,投顾/风控/信息化,金融科技,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300085_sz,related_company,金融AI,银之杰,300085.SZ,应用层,AI+金融,投顾/风控/信息化,金融科技,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300348_sz,related_company,AI风险管理软件,长亮科技,300348.SZ,应用层,AI+金融,投顾/风控/信息化,银行核心系统,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300348_sz,related_company,金融AI,长亮科技,300348.SZ,应用层,AI+金融,投顾/风控/信息化,银行核心系统,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_603383_sh,related_company,AI风险管理软件,顶点软件,603383.SH,应用层,AI+金融,投顾/风控/信息化,金融信息化,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_603383_sh,related_company,金融AI,顶点软件,603383.SH,应用层,AI+金融,投顾/风控/信息化,金融信息化,AI细分行业相关标的（A股）.xlsx
risk_management_ai_industry,company_300465_sz,related_company,AI风险管理软件,高伟达,300465.SZ,应用层,AI+金融,投顾/风控/信息化,银行IT,AI细分行业相关标的（A股）.xlsx
financial_ai_industry,company_300465_sz,related_company,金融AI,高伟达,300465.SZ,应用层,AI+金融,投顾/风控/信息化,银行IT,AI细分行业相关标的（A股）.xlsx
semiconductor_vacuum_pump_industry,company_002158_sz,related_company,半导体真空泵,汉钟精机,002158.SZ,,半导体设备,半导体真空泵,已核对：4家公司，代码均为6位A股/北交所代码；按细分赛道龙头或代表性头部上市公司填充。；振良调研：公司真空泵产品覆盖半导体等领域，是国产真空装备链条的重要参与者。,叶子节点-产业_A股龙头_from_嘉成.csv;node_company_from_振良.csv
semiconductor_vacuum_pump_industry,company_300441_sz,related_company,半导体真空泵,鲍斯股份,300441.SZ,,半导体设备,半导体真空泵,已核对：4家公司，代码均为6位A股/北交所代码；按细分赛道龙头或代表性头部上市公司填充。；振良调研：公司布局真空泵业务并切入半导体等高端真空应用场景，赛道相关性较强。,叶子节点-产业_A股龙头_from_嘉成.csv;node_company_from_振良.csv
semiconductor_vacuum_pump_industry,company_002371_sz,related_company,半导体真空泵,北方华创,002371.SZ,,半导体设备,半导体真空泵,已核对：4家公司，代码均为6位A股/北交所代码；按细分赛道龙头或代表性头部上市公司填充。,叶子节点-产业_A股龙头_from_嘉成.csv
semiconductor_vacuum_pump_industry,company_688652_sh,related_company,半导体真空泵,京仪装备,688652.SH,,半导体设备,半导体真空泵,已核对：4家公司，代码均为6位A股/北交所代码；按细分赛道龙头或代表性头部上市公司填充。,叶子节点-产业_A股龙头_from_嘉成.csv
special_process_industry,company_688981_sh,related_company,特色工艺,中芯国际,688981.SH,,晶圆代工,特色工艺,已核对：5家公司，代码均为6位A股/北交所代码；按细分赛道龙头或代表性头部上市公司填充。,叶子节点-产业_A股龙头_from_嘉成.csv
special_process_industry,company_688347_sh,related_company,特色工艺,华虹公司,688347.SH,,晶圆代工,特色工艺,已核对：5家公司，代码均为6位A股/北交所代码；按细分赛道龙头或代表性头部上市公司填充。,叶子节点-产业_A股龙头_from_嘉成.csv
